Unnamed: 0,name,type,episodes,members,score_members,rating,genre,dates,url
1,Kyou no 5 no 2 Kagai Jugyou: Mizukake,Special,1.0,5627.0,2612.0,6.97,"['Comedy', 'Ecchi', 'School', 'Seinen']",        Jan 2008 - Jan 2008,https://myanimelist.net/anime/4078/Kyou_no_5_no_2_Kagai_Jugyou__Mizukake
2,Lupin III: Lupin Ansatsu ShireiLupin III: Voyage to Danger,Special,1.0,5068.0,2135.0,6.97,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",        Jul 1993 - Jul 1993,https://myanimelist.net/anime/1438/Lupin_III__Lupin_Ansatsu_Shirei
3,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,OVA,1.0,3725.0,1549.0,6.97,"['Comedy', 'Drama', 'Romance', 'Seinen']",        May 1991 - May 1991,https://myanimelist.net/anime/2459/Maison_Ikkoku__Bangai-hen_-_Ikkokujima_Nanpa_Shimatsuki
4,Mirai Shounen Conan (Movie)Future Boy Conan Movie,Movie,1.0,1713.0,421.0,6.97,"['Adventure', 'Drama', 'Sci-Fi']",        Sep 1979 - Sep 1979,https://myanimelist.net/anime/7308/Mirai_Shounen_Conan_Movie
5,New Dominion Tank Police,OVA,6.0,8029.0,3600.0,6.97,"['Police', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",        Oct 1993 - Oct 1994,https://myanimelist.net/anime/1152/New_Dominion_Tank_Police
6,Otogi Juushi AkazukinFairy Musketeers,TV,39.0,5619.0,1177.0,6.96,"['Adventure', 'Comedy', 'Fantasy']",        Jul 2006 - Mar 2007,https://myanimelist.net/anime/607/Otogi_Juushi_Akazukin
7,Pandane to Tamago-himeMr. Dough and the Egg Princess,Movie,1.0,3808.0,1369.0,6.97,"['Adventure', 'Fantasy']",        Nov 2010 - Nov 2010,https://myanimelist.net/anime/9798/Pandane_to_Tamago-hime
8,Persona 5 the Animation TV Specials,Special,2.0,17965.0,9171.0,6.97,"['Action', 'Supernatural', 'Fantasy', 'School']",        Dec 2018 - Mar 2019,https://myanimelist.net/anime/38431/Persona_5_the_Animation_TV_Specials
9,Pita TenPita-Ten,TV,26.0,19481.0,8426.0,6.96,"['Comedy', 'Fantasy', 'Kids', 'Romance', 'School', 'Shounen']",        Apr 2002 - Sep 2002,https://myanimelist.net/anime/162/Pita_Ten
10,Pokemon Movie 04: Celebi Toki wo Koeta DeaiPokemon 4Ever,Movie,1.0,100393.0,63728.0,6.96,"['Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']",        Jul 2001 - Jul 2001,https://myanimelist.net/anime/1119/Pokemon_Movie_04__Celebi_Toki_wo_Koeta_Deai
11,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,Movie,1.0,1344.0,411.0,6.97,"['Music', 'Slice of Life', 'School', 'Shoujo']",        Mar 2016 - Mar 2016,https://myanimelist.net/anime/31919/PriPara_Movie__Minna_no_Akogare♪_Lets_Go☆Prix_Paris
12,Sola Specials,Special,2.0,13954.0,7832.0,6.97,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",        Sep 2007 - Oct 2007,https://myanimelist.net/anime/3174/Sola_Specials
13,Soukou Kihei Votoms: Kakuyaku taru Itan,OVA,5.0,2639.0,1116.0,6.97,"['Drama', 'Mecha', 'Military', 'Sci-Fi']",        Mar 1994 - Nov 1994,https://myanimelist.net/anime/2586/Soukou_Kihei_Votoms__Kakuyaku_taru_Itan
14,Stop!! Hibari-kun!,TV,35.0,4314.0,614.0,6.97,"['Comedy', 'Shounen']",        May 1983 - Jan 1984,https://myanimelist.net/anime/3332/Stop_Hibari-kun
15,Sumomomo Momomo: Chijou Saikyou no Yome Specials,Special,2.0,9604.0,4776.0,6.97,"['Comedy', 'Ecchi', 'Martial Arts', 'Romance']",        Sep 2007 - Sep 2007,https://myanimelist.net/anime/3419/Sumomomo_Momomo__Chijou_Saikyou_no_Yome_Specials
16,Switch,OVA,2.0,22949.0,9539.0,6.97,"['Action', 'Mystery', 'Police']",        Oct 2008 - Feb 2009,https://myanimelist.net/anime/3574/Switch
17,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,Special,1.0,14178.0,5811.0,6.97,['Comedy'],        Sep 2017 - Sep 2017,https://myanimelist.net/anime/36439/Sword_Art_Online_Movie__Ordinal_Scale_-_Sword_Art_Offline
18,Taimadou Gakuen 35 Shiken ShoutaiAntiMagic Academy 35th Test Platoon,TV,12.0,206569.0,98888.0,6.97,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Military', 'Romance', 'Supernatural']",        Oct 2015 - Dec 2015,https://myanimelist.net/anime/24133/Taimadou_Gakuen_35_Shiken_Shoutai
19,Tengen Toppa Gurren Lagann: Parallel Works 2,Music,7.0,18487.0,8393.0,6.97,"['Mecha', 'Music']",        May 2010 - May 2010,https://myanimelist.net/anime/8348/Tengen_Toppa_Gurren_Lagann__Parallel_Works_2
20,Tennis no Ouji-sama: The Band of Princes Film Kick the Future,Music,1.0,4576.0,2019.0,6.97,"['Action', 'Music']",        Dec 2003 - Dec 2003,https://myanimelist.net/anime/6749/Tennis_no_Ouji-sama__The_Band_of_Princes_Film_Kick_the_Future
21,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,TV,12.0,3320.0,1026.0,6.97,"['Parody', 'School', 'Slice of Life']",        Apr 2015 - Jun 2015,https://myanimelist.net/anime/28835/Tesagure_Bukatsumono_Spin-off_Purupurun_Sharumu_to_Asobou
22,Touch: Cross Road - Kaze no Yukue,Special,1.0,2425.0,1192.0,6.97,"['Romance', 'Shounen', 'Sports']",        Feb 2001 - Feb 2001,https://myanimelist.net/anime/1539/Touch__Cross_Road_-_Kaze_no_Yukue
23,Yowamushi Pedal: Re:Generation,Movie,1.0,3585.0,505.0,6.97,"['Comedy', 'Sports', 'Drama', 'Shounen']",        Oct 2017 - Oct 2017,https://myanimelist.net/anime/35880/Yowamushi_Pedal__Re_Generation
24,Zero no Tsukaima: Princesses no Rondo Picture Drama,Special,7.0,37625.0,16629.0,6.97,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School']",        Sep 2008 - Mar 2009,https://myanimelist.net/anime/6489/Zero_no_Tsukaima__Princesses_no_Rondo_Picture_Drama
25,"Zone of the Enders: Dolores, IZone of the Enders: Dolores",TV,26.0,9487.0,3221.0,6.97,"['Action', 'Adventure', 'Space', 'Comedy', 'Mecha', 'Military', 'Sci-Fi']",        Apr 2001 - Sep 2001,https://myanimelist.net/anime/1249/Zone_of_the_Enders__Dolores_I
26,Ai Yori Aoshi: Enishi - Miyuki,Special,1.0,15402.0,8265.0,6.96,"['Comedy', 'Drama', 'Romance']",        Dec 2003 - Dec 2003,https://myanimelist.net/anime/3266/Ai_Yori_Aoshi__Enishi_-_Miyuki
27,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,Movie,1.0,2363.0,796.0,6.96,"['Music', 'Shoujo']",        Aug 2015 - Aug 2015,https://myanimelist.net/anime/30845/Aikatsu_Music_Award__Minna_de_Shou_wo_MoracchaimaShow
28,Babylon,TV,12.0,86793.0,26777.0,6.96,"['Mystery', 'Psychological', 'Thriller']",        Oct 2019 - Jan 2020,https://myanimelist.net/anime/37525/Babylon
29,Buki yo SarabaA Farewell to Arms,Movie,1.0,8375.0,3344.0,6.96,"['Action', 'Drama', 'Sci-Fi']",        Jul 2013 - Jul 2013,https://myanimelist.net/anime/17677/Buki_yo_Saraba
30,Cardfight!! Vanguard (2018),TV,52.0,5931.0,1649.0,6.96,"['Action', 'Game', 'Shounen']",        May 2018 - May 2019,https://myanimelist.net/anime/37476/Cardfight_Vanguard_2018
31,Cobra The Animation: Time Drive,OVA,2.0,3218.0,1472.0,6.96,"['Action', 'Adventure', 'Space', 'Sci-Fi']",        Apr 2009 - Jun 2009,https://myanimelist.net/anime/5031/Cobra_The_Animation__Time_Drive
32,Dennou Boukenki WebdiverBrain Adventure Record Webdiver,TV,52.0,1709.0,615.0,6.96,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",        Apr 2001 - Mar 2002,https://myanimelist.net/anime/3561/Dennou_Boukenki_Webdiver
33,Densetsu Kyojin IdeonSpace Runaway Ideon,TV,39.0,10556.0,2196.0,6.96,"['Sci-Fi', 'Space', 'Drama', 'Mecha']",        May 1980 - Jan 1981,https://myanimelist.net/anime/930/Densetsu_Kyojin_Ideon
34,Dominion,OVA,4.0,12477.0,5625.0,6.96,"['Sci-Fi', 'Comedy', 'Police', 'Mecha']",        May 1988 - Aug 1989,https://myanimelist.net/anime/1151/Dominion
35,Futari wa Precure: Max HeartPretty Cure Max Heart,TV,47.0,11821.0,4952.0,6.96,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo']",        Feb 2005 - Jan 2006,https://myanimelist.net/anime/1929/Futari_wa_Precure__Max_Heart
36,Generator Gawl,TV,12.0,7826.0,2871.0,6.95,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen']",        Oct 1998 - Dec 1998,https://myanimelist.net/anime/1022/Generator_Gawl
37,Hotori: Tada Saiwai wo Koinegau,Movie,1.0,5141.0,1764.0,6.96,"['Drama', 'Sci-Fi']",        Aug 2005 - Aug 2005,https://myanimelist.net/anime/475/Hotori__Tada_Saiwai_wo_Koinegau
38,Iron KidEon Kid,TV,26.0,2766.0,1499.0,6.96,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",        Apr 2006 - Sep 2006,https://myanimelist.net/anime/20945/Iron_Kid
39,Jungle Book Shounen MowgliThe Jungle Book,TV,52.0,4935.0,2613.0,6.96,"['Adventure', 'Drama']",        Oct 1989 - Oct 1990,https://myanimelist.net/anime/2569/Jungle_Book_Shounen_Mowgli
40,Kurozuka,TV,12.0,76727.0,26341.0,6.96,"['Action', 'Drama', 'Historical', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']",        Oct 2008 - Dec 2008,https://myanimelist.net/anime/5039/Kurozuka
41,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,Special,1.0,4322.0,1338.0,6.96,['Comedy'],        Jul 2014 - Jul 2014,https://myanimelist.net/anime/30896/Love_Live_School_Idol_Project__μs_→NEXT_LoveLive_2014_-_Endless_Parade_Encore_Animation
42,Mudazumo Naki Kaikaku: The Legend of Koizumi,OVA,3.0,11348.0,5407.0,6.96,"['Comedy', 'Game', 'Parody', 'Seinen']",        Feb 2010 - Feb 2010,https://myanimelist.net/anime/6946/Mudazumo_Naki_Kaikaku__The_Legend_of_Koizumi
43,No Guns Life,TV,12.0,112173.0,34301.0,6.96,"['Action', 'Sci-Fi', 'Drama', 'Seinen']",        Oct 2019 - Dec 2019,https://myanimelist.net/anime/39539/No_Guns_Life
44,Onegai! Samia Don,TV,39.0,743.0,254.0,6.96,"['Slice of Life', 'Comedy', 'Kids', 'Magic', 'Fantasy']",        Apr 1985 - Feb 1986,https://myanimelist.net/anime/2805/Onegai_Samia_Don
45,Persona 5 the Animation Specials,Special,2.0,6612.0,1698.0,6.96,"['Slice of Life', 'Comedy']",        May 2019 - Jun 2019,https://myanimelist.net/anime/39591/Persona_5_the_Animation_Specials
46,Pokemon 3D Adventure 2: Pikachu no Kaitei DaiboukenPokemon 4D: Pikachu's Ocean Adventure,Movie,1.0,7563.0,2973.0,6.96,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",        May 2006 - May 2006,https://myanimelist.net/anime/11009/Pokemon_3D_Adventure_2__Pikachu_no_Kaitei_Daibouken
47,Pokemon Movie 13: Genei no Hasha ZoroarkPokemon: Zoroark: Master of Illusions,Movie,1.0,44345.0,26211.0,6.96,"['Action', 'Adventure', 'Fantasy', 'Kids']",        Jul 2010 - Jul 2010,https://myanimelist.net/anime/7695/Pokemon_Movie_13__Genei_no_Hasha_Zoroark
48,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,OVA,1.0,1783.0,576.0,6.96,"['Fantasy', 'Magic', 'Music', 'Shoujo']",        Nov 2011 - Nov 2011,https://myanimelist.net/anime/11569/Precure_All_Stars_DX_the_Dance_Live♥__Miracle_Dance_Stage_e_Youkoso
49,Rockman.EXEMegaMan NT Warrior,TV,56.0,28921.0,14297.0,6.96,"['Action', 'Game', 'Sci-Fi', 'Adventure', 'Comedy', 'Mecha', 'Shounen']",        Mar 2002 - Mar 2003,https://myanimelist.net/anime/1710/RockmanEXE
0,Sore Ike! Anpanman: Omusubiman,Movie,1.0,188.0,,,['Kids'],        Jul 1990 - Jul 1990,https://myanimelist.net/anime/19433/Sore_Ike_Anpanman__Omusubiman
1,Sore Ike! Anpanman: Otanjoubi Series,OVA,12.0,163.0,,,"['Kids', 'Fantasy', 'Comedy']",        Apr 1995 - Feb 1996,https://myanimelist.net/anime/27373/Sore_Ike_Anpanman__Otanjoubi_Series
2,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,OVA,2.0,173.0,,,"['Comedy', 'Fantasy', 'Kids']",        Mar 2000 - Nov 2000,https://myanimelist.net/anime/21975/Sore_Ike_Anpanman__Outa_to_Teasobi_Tanoshii_ne
3,Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol,Movie,1.0,180.0,,,"['Comedy', 'Kids', 'Fantasy']",        Jul 2012 - Jul 2012,https://myanimelist.net/anime/27683/Sore_Ike_Anpanman__Rhythm_de_Teasobi_-_Anpanman_to_Fushigi_na_Parasol
4,Sore Ike! Anpanman: Ringo Boy to Minna no Negai,Movie,1.0,179.0,,,"['Kids', 'Fantasy', 'Comedy']",        Jul 2014 - Jul 2014,https://myanimelist.net/anime/23617/Sore_Ike_Anpanman__Ringo_Boy_to_Minna_no_Negai
5,Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,Movie,1.0,215.0,,,"['Kids', 'Fantasy', 'Comedy']",        Jul 2002 - Jul 2002,https://myanimelist.net/anime/17219/Sore_Ike_Anpanman__Roll_to_Laura_Ukigumojou_no_Himitsu
6,Sore Ike! Anpanman: Ruby no Negai,Movie,1.0,308.0,,,"['Comedy', 'Kids', 'Magic']",        Jul 2003 - Jul 2003,https://myanimelist.net/anime/11791/Sore_Ike_Anpanman__Ruby_no_Negai
7,Sore Ike! Anpanman: Shabondama no Purun,Movie,1.0,181.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2007 - Jul 2007,https://myanimelist.net/anime/21293/Sore_Ike_Anpanman__Shabondama_no_Purun
8,Sore Ike! Anpanman: Sing! Dance! Everybody's Christmas,Special,1.0,184.0,,,"['Comedy', 'Fantasy', 'Kids', 'Super Power']",        Dec 2006 - Dec 2006,https://myanimelist.net/anime/17006/Sore_Ike_Anpanman__Sing_Dance_Everybodys_Christmas
9,Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu,Movie,1.0,223.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 1996 - Jul 1996,https://myanimelist.net/anime/10060/Sore_Ike_Anpanman__Sora_Tobu_Ehon_to_Glass_no_Kutsu
10,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,Movie,1.0,203.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2011 - Jul 2011,https://myanimelist.net/anime/10684/Sore_Ike_Anpanman__Sukue_Kokorin_to_Kiseki_no_Hoshi
11,Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon,Movie,1.0,203.0,,,"['Adventure', 'Kids']",        Jul 2002 - Jul 2002,https://myanimelist.net/anime/20113/Sore_Ike_Anpanman__Tekka_no_Maki-chan_to_Kin_no_Kamameshidon
12,Sore Ike! Anpanman: Tenohira wo Taiyou ni,Movie,1.0,176.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 1998 - Jul 1998,https://myanimelist.net/anime/21295/Sore_Ike_Anpanman__Tenohira_wo_Taiyou_ni
13,Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,Movie,1.0,197.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2013 - Jul 2013,https://myanimelist.net/anime/18357/Sore_Ike_Anpanman__Tobase_Kibou_no_Handkerchief
14,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,Movie,1.0,223.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 1991 - Jul 1991,https://myanimelist.net/anime/10057/Sore_Ike_Anpanman__Tobe_Tobe_Chibigon
15,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,Movie,1.0,177.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2004 - Jul 2004,https://myanimelist.net/anime/21963/Sore_Ike_Anpanman__Tsukiko_to_Shiratama_-_Tokimeki_Dancing
16,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,Movie,1.0,259.0,,,"['Kids', 'Fantasy', 'Comedy']",        Mar 1992 - Mar 1992,https://myanimelist.net/anime/10059/Sore_Ike_Anpanman__Tsumiki_Shiro_no_Himitsu
17,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,Movie,1.0,203.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2011 - Jul 2011,https://myanimelist.net/anime/10685/Sore_Ike_Anpanman__Utatte_Teasobi_Anpanman_to_Mori_no_Takara
18,Sore Ike! Anpanman: Yakisobapanman to Black Sabotenman,Movie,1.0,192.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2007 - Jul 2007,https://myanimelist.net/anime/21297/Sore_Ike_Anpanman__Yakisobapanman_to_Black_Sabotenman
19,Sore Ike! Anpanman: Yomigaere Bananajima,Movie,1.0,218.0,,,"['Kids', 'Adventure', 'Fantasy', 'Comedy', 'Super Power']",        Jul 2012 - Jul 2012,https://myanimelist.net/anime/14381/Sore_Ike_Anpanman__Yomigaere_Bananajima
20,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,Movie,1.0,180.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2008 - Jul 2008,https://myanimelist.net/anime/21967/Sore_Ike_Anpanman__Yousei_Rinrin_no_Himitsu
21,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,Movie,1.0,193.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 2004 - Jul 2004,https://myanimelist.net/anime/21969/Sore_Ike_Anpanman__Yumeneko_no_Kuni_no_Nyanii
22,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,Movie,1.0,182.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 1999 - Jul 1999,https://myanimelist.net/anime/21971/Sore_Ike_Anpanman__Yuuki_no_Hana_ga_Hiraku_Toki
23,Sore Ike! Anpanman: Yuuki to Honoo to Christmas,Special,1.0,166.0,,,"['Comedy', 'Kids', 'Fantasy']",        Nov 2003 - Nov 2003,https://myanimelist.net/anime/27493/Sore_Ike_Anpanman__Yuuki_to_Honoo_to_Christmas
24,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,Movie,1.0,233.0,,,"['Comedy', 'Fantasy', 'Kids']",        Jul 1993 - Jul 1993,https://myanimelist.net/anime/10058/Sore_Ike_Anpanman__Yuurei_Sen_wo_Yattsukero
25,Sore Ike! Sabuibo Mask,TV,8.0,222.0,,,"['Slice of Life', 'Comedy']",        May 2016 - Jun 2016,https://myanimelist.net/anime/33188/Sore_Ike_Sabuibo_Mask
26,Sore Ike! Zukkoke Sannin-gumi,TV,26.0,193.0,,,"['Comedy', 'Kids', 'School']",        Apr 2004 - Oct 2004,https://myanimelist.net/anime/11497/Sore_Ike_Zukkoke_Sannin-gumi
27,SOS Kochira Chikyuu,Movie,1.0,121.0,,,"['Drama', 'Kids']",        Jun 1987 - Jun 1987,https://myanimelist.net/anime/30024/SOS_Kochira_Chikyuu
28,Sotsugyou Mae: 10-hi de 100 no Dekigoto,Music,1.0,64.0,,,"['Kids', 'Music']",        Feb 1989 - Feb 1989,https://myanimelist.net/anime/40573/Sotsugyou_Mae__10-hi_de_100_no_Dekigoto
29,"Sougen no Shoujo LauraLaura, Girl of the Prairies",TV,26.0,531.0,,,"['Adventure', 'Shoujo']",        Oct 1975 - Mar 1976,https://myanimelist.net/anime/3822/Sougen_no_Shoujo_Laura
30,Sougou Medical Koushiki,ONA,2.0,130.0,,,['Drama'],        Apr 2015 - Sep 2016,https://myanimelist.net/anime/36585/Sougou_Medical_Koushiki
31,"Souiu MeganeWell, That's Glasses",Movie,1.0,217.0,,,['Dementia'],        2007 - 2007,https://myanimelist.net/anime/30210/Souiu_Megane
32,Soukou Kyojin Z-Knight,OVA,1.0,232.0,,,['Mecha'],        Dec 1991 - Dec 1991,https://myanimelist.net/anime/9965/Soukou_Kyojin_Z-Knight
33,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 2,Movie,3.0,1854.0,,,"['Action', 'Military', 'Sci-Fi', 'Drama', 'Mecha']",        Nov 2019 - Nov 2019,https://myanimelist.net/anime/40109/Soukyuu_no_Fafner__Dead_Aggressor_-_The_Beyond_Part_2
34,Soumatou,Music,1.0,48.0,,,"['Music', 'Kids']",        Dec 1977 - Dec 1977,https://myanimelist.net/anime/40840/Soumatou
35,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,OVA,1.0,126.0,,,['Slice of Life'],        2007 - 2007,https://myanimelist.net/anime/30762/Soumubu_Sououka_Yamaguchi_Roppeita__Saibanin_Project_Hajimemasu
36,Sound of Love feat. Eden Kai,Music,1.0,96.0,,,['Music'],        Aug 2018 - Aug 2018,https://myanimelist.net/anime/39215/Sound_of_Love_feat_Eden_Kai
37,Soushunfu,Music,1.0,43.0,,,"['Kids', 'Music']",        Feb 1979 - Feb 1979,https://myanimelist.net/anime/40552/Soushunfu
38,Souta no Chikai: Sabetsu ni Makenai Chikara,OVA,1.0,128.0,,,"['Drama', 'Historical', 'Kids']",        1996 - 1996,https://myanimelist.net/anime/31005/Souta_no_Chikai__Sabetsu_ni_Makenai_Chikara
39,Souya Monogatari,TV,21.0,277.0,,,"['Adventure', 'Drama', 'Historical']",        Feb 1984 - Jun 1984,https://myanimelist.net/anime/17619/Souya_Monogatari
40,Sowa Sowa Calendar,Music,1.0,130.0,,,"['Music', 'Kids']",        Jun 1992 - Jun 1992,https://myanimelist.net/anime/32074/Sowa_Sowa_Calendar
41,Space BugThe Journey Home,TV,26.0,495.0,,,"['Adventure', 'Space']",        Jul 2018 - Jan 2019,https://myanimelist.net/anime/37787/Space_Bug
42,Space Gundam V,Movie,1.0,385.0,,,"['Action', 'Comedy', 'Mecha']",        Jul 1983 - Jul 1983,https://myanimelist.net/anime/35137/Space_Gundam_V
43,Space Oz no BoukenThe Wonderful Galaxy of Oz,TV,26.0,298.0,,,"['Adventure', 'Sci-Fi']",        Oct 1992 - Apr 1993,https://myanimelist.net/anime/3451/Space_Oz_no_Bouken
44,Space Shower Man: Legacy for the Future,Special,1.0,152.0,,,"['Action', 'Comedy', 'Game', 'Music']",        Apr 2019 - Apr 2019,https://myanimelist.net/anime/40015/Space_Shower_Man__Legacy_for_the_Future
45,Spheres,TV,26.0,431.0,,,"['Action', 'Fantasy', 'Super Power']",        Feb 2003 - Aug 2003,https://myanimelist.net/anime/18447/Spheres
46,Spo-chan Taiketsu: Youkai Daikessen,Movie,1.0,220.0,,,['Kids'],        Aug 2014 - Aug 2014,https://myanimelist.net/anime/24819/Spo-chan_Taiketsu__Youkai_Daikessen
47,Spoon-hime no Swing Kitchen,TV,34.0,138.0,,,"['Adventure', 'Kids']",        Apr 1997 - Apr 1999,https://myanimelist.net/anime/30120/Spoon-hime_no_Swing_Kitchen
48,Sprin' Pan: Mae e Susumou!Sprin' Pan: Let's Go Forward!,Movie,1.0,63.0,,,"['Adventure', 'Fantasy']",        Jun 2017 - Jun 2017,https://myanimelist.net/anime/35633/Sprin_Pan__Mae_e_Susumou
49,Spring has come!,ONA,1.0,127.0,,,['Music'],        Apr 2016 - Apr 2016,https://myanimelist.net/anime/34423/Spring_has_come
0,Spunky Afro Tiger Jet,Music,1.0,182.0,,,"['Ecchi', 'Music']",        Oct 2014 - Oct 2014,https://myanimelist.net/anime/39252/Spunky_Afro_Tiger_Jet
1,Sputnik da One,Music,1.0,0.0,,,"['Comedy', 'Music', 'Sci-Fi', 'Space']",        Apr 2011 - Apr 2011,https://myanimelist.net/anime/41926/Sputnik_da_One
2,Spy Gekimetsu,Movie,1.0,278.0,,,"['Military', 'Historical']",        Jul 1942 - Jul 1942,https://myanimelist.net/anime/27575/Spy_Gekimetsu
3,Spy Penguin,OVA,5.0,183.0,,,['Kids'],        Sep 2012 - Nov 2012,https://myanimelist.net/anime/15111/Spy_Penguin
4,Spy Penguin (ONA)Spy Penguin,ONA,43.0,127.0,,,"['Adventure', 'Fantasy']",        Apr 2013 - Dec 2014,https://myanimelist.net/anime/33772/Spy_Penguin_ONA
5,Spy Penguin (ONA): White ChristmasSpy Penguin: White Christmas,ONA,1.0,107.0,,,"['Adventure', 'Fantasy']",        Dec 2013 - Dec 2013,https://myanimelist.net/anime/33773/Spy_Penguin_ONA__White_Christmas
6,Star Dust,OVA,1.0,260.0,,,"['Sci-Fi', 'Space']",        Sep 1992 - Sep 1992,https://myanimelist.net/anime/18703/Star_Dust
7,Star Night Snow,Music,1.0,118.0,,,['Music'],        Jan 2017 - Jan 2017,https://myanimelist.net/anime/41193/Star_Night_Snow
8,Star Ocean: Anamnesis,ONA,,373.0,,,"['Action', 'Fantasy']",        Nov 2016 - ,https://myanimelist.net/anime/34486/Star_Ocean__Anamnesis
9,Starlight Scramble Renai Kouhosei,OVA,2.0,317.0,,,"['Action', 'Romance', 'Sci-Fi']",        Nov 1998 - Feb 1999,https://myanimelist.net/anime/9500/Starlight_Scramble_Renai_Kouhosei
10,Starmyu 3rd Season: Encore,Special,1.0,610.0,,,"['Music', 'Slice of Life', 'School']",        Sep 2019 - Sep 2019,https://myanimelist.net/anime/40431/Starmyu_3rd_Season__Encore
11,Stars Colliding,Music,1.0,106.0,,,['Music'],        May 2019 - May 2019,https://myanimelist.net/anime/39812/Stars_Colliding
12,Start,ONA,1.0,190.0,,,['Slice of Life'],        Nov 2019 - Nov 2019,https://myanimelist.net/anime/40660/Start
13,Start no AizuStart Signal,Music,1.0,124.0,,,['Music'],        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38477/Start_no_Aizu
